Format Version,1.22,Take Name,Right_Ref_Refl,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-08-05 08.08.13.335 AM,Total Frames in Take,2090,Total Exported Frames,2090,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.072222,-0.018013,-0.079875,-0.169296,-0.982158,-0.254128,0.252787,2.662739,0.000000,-0.277081,0.246050,2.776412,0.884876,-0.268869,0.244901,2.670768,0.836509,-0.299973,0.255132,2.528565,0.900548,-0.170589,0.265064,2.675212,0.842590,-0.277081,0.246050,2.776412,-0.268869,0.244901,2.670768,-0.299973,0.255132,2.528565,-0.170589,0.265064,2.675212,-0.283178,0.236644,2.775176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.075000,-0.018562,-0.079915,-0.170077,-0.982010,-0.254217,0.252619,2.662827,0.000000,-0.277130,0.245712,2.776497,0.884876,-0.268944,0.244702,2.670850,0.836509,-0.300100,0.255056,2.528668,0.900548,-0.170692,0.265006,2.675293,0.842590,-0.277130,0.245712,2.776497,-0.268944,0.244702,2.670850,-0.300100,0.255056,2.528668,-0.170692,0.265006,2.675293,-0.283182,0.236532,2.775190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.077778,-0.018103,-0.080092,-0.170604,-0.981912,-0.254088,0.252628,2.662756,0.000000,-0.276972,0.245794,2.776436,0.884876,-0.268805,0.244701,2.670789,0.836509,-0.300000,0.254895,2.528603,0.900548,-0.170576,0.265122,2.675195,0.842590,-0.276972,0.245794,2.776436,-0.268805,0.244701,2.670789,-0.300000,0.254895,2.528603,-0.170576,0.265122,2.675195,-0.283131,0.236353,2.775156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.080556,-0.018225,-0.080060,-0.169764,-0.982058,-0.254051,0.252703,2.662722,0.000000,-0.276949,0.245896,2.776402,0.884876,-0.268782,0.244800,2.670754,0.836509,-0.299957,0.255064,2.528569,0.900548,-0.170518,0.265052,2.675164,0.842590,-0.276949,0.245896,2.776402,-0.268782,0.244800,2.670754,-0.299957,0.255064,2.528569,-0.170518,0.265052,2.675164,-0.283098,0.236294,2.775200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.083333,-0.018339,-0.079688,-0.171082,-0.981858,-0.254127,0.252638,2.662762,0.000000,-0.277087,0.245707,2.776421,0.884876,-0.268842,0.244693,2.670779,0.836509,-0.299943,0.254955,2.528578,0.900548,-0.170635,0.265200,2.675270,0.842590,-0.277087,0.245707,2.776421,-0.268842,0.244693,2.670779,-0.299943,0.254955,2.528578,-0.170635,0.265200,2.675270,-0.283163,0.236476,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.086111,-0.017716,-0.079948,-0.170703,-0.981914,-0.254025,0.252679,2.662734,0.000000,-0.276955,0.245919,2.776409,0.884876,-0.268743,0.244754,2.670766,0.836509,-0.299880,0.254842,2.528560,0.900548,-0.170521,0.265203,2.675200,0.842590,-0.276955,0.245919,2.776409,-0.268743,0.244754,2.670766,-0.299880,0.254842,2.528560,-0.170521,0.265203,2.675200,-0.283105,0.236449,2.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.088889,-0.017359,-0.079864,-0.170226,-0.982010,-0.254031,0.252654,2.662707,0.000000,-0.276999,0.246000,2.776381,0.884876,-0.268758,0.244748,2.670742,0.836509,-0.299846,0.254757,2.528519,0.900548,-0.170519,0.265111,2.675187,0.842590,-0.276999,0.246000,2.776381,-0.268758,0.244748,2.670742,-0.299846,0.254757,2.528519,-0.170519,0.265111,2.675187,-0.283089,0.236512,2.775204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.091667,-0.017823,-0.079815,-0.169972,-0.982050,-0.254076,0.252748,2.662666,0.000000,-0.277041,0.246006,2.776336,0.884876,-0.268807,0.244844,2.670695,0.836509,-0.299899,0.254997,2.528483,0.900548,-0.170556,0.265144,2.675152,0.842590,-0.277041,0.246006,2.776336,-0.268807,0.244844,2.670695,-0.299899,0.254997,2.528483,-0.170556,0.265144,2.675152,-0.283131,0.236185,2.775205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.094444,-0.017603,-0.079868,-0.169544,-0.982123,-0.254079,0.252718,2.662661,0.000000,-0.277046,0.246055,2.776335,0.884876,-0.268817,0.244831,2.670694,0.836509,-0.299905,0.254936,2.528478,0.900548,-0.170548,0.265052,2.675138,0.842590,-0.277046,0.246055,2.776335,-0.268817,0.244831,2.670694,-0.299905,0.254936,2.528478,-0.170548,0.265052,2.675138,-0.283113,0.236314,2.775156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.097222,-0.018507,-0.080006,-0.170243,-0.981975,-0.254054,0.252603,2.662799,0.000000,-0.276946,0.245701,2.776474,0.884876,-0.268777,0.244682,2.670826,0.836509,-0.299959,0.255009,2.528647,0.900548,-0.170532,0.265021,2.675251,0.842590,-0.276946,0.245701,2.776474,-0.268777,0.244682,2.670826,-0.299959,0.255009,2.528647,-0.170532,0.265021,2.675251,-0.283091,0.236474,2.775182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.100000,-0.017368,-0.079755,-0.169054,-0.982221,-0.254075,0.252715,2.662688,0.000000,-0.277082,0.246132,2.776359,0.884876,-0.268823,0.244846,2.670721,0.836509,-0.299858,0.254909,2.528491,0.900548,-0.170536,0.264975,2.675184,0.842590,-0.277082,0.246132,2.776359,-0.268823,0.244846,2.670721,-0.299858,0.254909,2.528491,-0.170536,0.264975,2.675184,-0.283116,0.236614,2.775154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.102778,-0.017799,-0.079927,-0.169974,-0.982041,-0.254077,0.252686,2.662690,0.000000,-0.277018,0.245954,2.776365,0.884876,-0.268807,0.244783,2.670722,0.836509,-0.299928,0.254924,2.528517,0.900548,-0.170555,0.265085,2.675157,0.842590,-0.277018,0.245954,2.776365,-0.268807,0.244783,2.670722,-0.299928,0.254924,2.528517,-0.170555,0.265085,2.675157,-0.283148,0.236514,2.775126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.105556,-0.016262,-0.079788,-0.169203,-0.982212,-0.254132,0.252804,2.662669,0.000000,-0.277172,0.246456,2.776346,0.884876,-0.268879,0.244945,2.670714,0.836509,-0.299874,0.254687,2.528453,0.900548,-0.170603,0.265131,2.675164,0.842590,-0.277172,0.246456,2.776346,-0.268879,0.244945,2.670714,-0.299874,0.254687,2.528453,-0.170603,0.265131,2.675164,-0.283110,0.236454,2.775217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.108333,-0.016865,-0.079891,-0.169083,-0.982214,-0.254148,0.252790,2.662745,0.000000,-0.277144,0.246320,2.776424,0.884876,-0.268894,0.244927,2.670787,0.836509,-0.299945,0.254839,2.528549,0.900548,-0.170610,0.265075,2.675220,0.842590,-0.277144,0.246320,2.776424,-0.268894,0.244927,2.670787,-0.299945,0.254839,2.528549,-0.170610,0.265075,2.675220,-0.283111,0.236462,2.775168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.111111,-0.016217,-0.079701,-0.168104,-0.982408,-0.254183,0.252878,2.662611,0.000000,-0.277258,0.246608,2.776286,0.884876,-0.268949,0.245054,2.670655,0.836509,-0.299897,0.254829,2.528386,0.900548,-0.170629,0.265022,2.675119,0.842590,-0.277258,0.246608,2.776286,-0.268949,0.245054,2.670655,-0.299897,0.254829,2.528386,-0.170629,0.265022,2.675119,-0.283091,0.236484,2.775137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.113889,-0.016196,-0.079400,-0.168765,-0.982320,-0.254332,0.252869,2.662584,0.000000,-0.277467,0.246550,2.776243,0.884876,-0.269092,0.245024,2.670618,0.836509,-0.299967,0.254783,2.528332,0.900548,-0.170802,0.265121,2.675144,0.842590,-0.277467,0.246550,2.776243,-0.269092,0.245024,2.670618,-0.299967,0.254783,2.528332,-0.170802,0.265121,2.675144,-0.283134,0.236518,2.775123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.116667,-0.016115,-0.079500,-0.168669,-0.982329,-0.254230,0.252826,2.662611,0.000000,-0.277347,0.246533,2.776275,0.884876,-0.268990,0.244985,2.670649,0.836509,-0.299887,0.254719,2.528366,0.900548,-0.170695,0.265066,2.675154,0.842590,-0.277347,0.246533,2.776275,-0.268990,0.244985,2.670649,-0.299887,0.254719,2.528366,-0.170695,0.265066,2.675154,-0.283085,0.236382,2.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.119444,-0.013411,-0.078548,-0.164956,-0.983077,-0.253685,0.252280,2.662694,0.000000,-0.277160,0.246791,2.776327,0.884876,-0.268523,0.244590,2.670734,0.836509,-0.298957,0.253745,2.528313,0.900548,-0.170100,0.263993,2.675402,0.842590,-0.277160,0.246791,2.776327,-0.268523,0.244590,2.670734,-0.298957,0.253745,2.528313,-0.170100,0.263993,2.675402,-0.283198,0.236698,2.775141,,,,-0.160550,0.261152,2.675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.122222,-0.013612,-0.078275,-0.170531,-0.982144,-0.253851,0.252559,2.662624,0.000000,-0.277316,0.246649,2.776237,0.884876,-0.268606,0.244691,2.670646,0.836509,-0.299074,0.253702,2.528223,0.900548,-0.170409,0.265192,2.675389,0.842590,-0.277316,0.246649,2.776237,-0.268606,0.244691,2.670646,-0.299074,0.253702,2.528223,-0.170409,0.265192,2.675389,-0.283080,0.236481,2.775142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.125000,-0.013262,-0.077995,-0.170928,-0.982102,-0.253897,0.252552,2.662659,0.000000,-0.277433,0.246683,2.776260,0.884876,-0.268650,0.244676,2.670676,0.836509,-0.299029,0.253587,2.528228,0.900548,-0.170474,0.265263,2.675474,0.842590,-0.277433,0.246683,2.776260,-0.268650,0.244676,2.670676,-0.299029,0.253587,2.528228,-0.170474,0.265263,2.675474,-0.283098,0.236362,2.775148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.127778,-0.013146,-0.078368,-0.166008,-0.982918,-0.253784,0.252325,2.662645,0.000000,-0.277298,0.246819,2.776269,0.884876,-0.268609,0.244605,2.670681,0.836509,-0.298999,0.253654,2.528243,0.900548,-0.170230,0.264223,2.675387,0.842590,-0.277298,0.246819,2.776269,-0.268609,0.244605,2.670681,-0.298999,0.253654,2.528243,-0.170230,0.264223,2.675387,-0.283103,0.236485,2.775166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.130556,-0.016943,-0.079514,-0.169132,-0.982235,-0.254093,0.252902,2.662686,0.000000,-0.277170,0.246398,2.776346,0.884876,-0.268844,0.245035,2.670715,0.836509,-0.299792,0.254986,2.528458,0.900548,-0.170564,0.265188,2.675224,0.842590,-0.277170,0.246398,2.776346,-0.268844,0.245035,2.670715,-0.299792,0.254986,2.528458,-0.170564,0.265188,2.675224,-0.283109,0.236393,2.775161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.133333,-0.016267,-0.080280,-0.168780,-0.982244,-0.254558,0.252761,2.662399,0.000000,-0.277492,0.246457,2.776100,0.884876,-0.269303,0.244916,2.670460,0.836509,-0.300429,0.254651,2.528227,0.900548,-0.171006,0.265021,2.674810,0.842590,-0.277492,0.246457,2.776100,-0.269303,0.244916,2.670460,-0.300429,0.254651,2.528227,-0.171006,0.265021,2.674810,-0.283157,0.236320,2.775179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.136111,-0.017811,-0.080712,-0.168527,-0.982226,-0.254400,0.252597,2.662525,0.000000,-0.277182,0.245986,2.776239,0.884876,-0.269140,0.244740,2.670584,0.836509,-0.300456,0.254902,2.528422,0.900548,-0.170823,0.264761,2.674855,0.842590,-0.277182,0.245986,2.776239,-0.269140,0.244740,2.670584,-0.300456,0.254902,2.528422,-0.170823,0.264761,2.674855,-0.283107,0.236403,2.775169,,,,-0.160591,0.261114,2.675227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.138889,-0.017861,-0.079831,-0.169405,-0.982146,-0.254220,0.252676,2.662706,0.000000,-0.277188,0.245964,2.776377,0.884876,-0.268960,0.244789,2.670736,0.836509,-0.300047,0.254974,2.528525,0.900548,-0.170685,0.264976,2.675188,0.842590,-0.277188,0.245964,2.776377,-0.268960,0.244789,2.670736,-0.300047,0.254974,2.528525,-0.170685,0.264976,2.675188,-0.283145,0.236350,2.775168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.141667,-0.017906,-0.080090,-0.164718,-0.982921,-0.253967,0.252412,2.662743,0.000000,-0.276932,0.246005,2.776432,0.884876,-0.268777,0.244671,2.670787,0.836509,-0.299846,0.255040,2.528586,0.900548,-0.170312,0.263930,2.675168,0.842590,-0.276932,0.246005,2.776432,-0.268777,0.244671,2.670787,-0.299846,0.255040,2.528586,-0.170312,0.263930,2.675168,-0.283168,0.236570,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.144444,-0.018099,-0.080171,-0.165024,-0.982859,-0.253944,0.252399,2.662693,0.000000,-0.276879,0.245933,2.776384,0.884876,-0.268747,0.244647,2.670737,0.836509,-0.299855,0.255055,2.528547,0.900548,-0.170293,0.263963,2.675104,0.842590,-0.276879,0.245933,2.776384,-0.268747,0.244647,2.670737,-0.299855,0.255055,2.528547,-0.170293,0.263963,2.675104,-0.283101,0.236366,2.775176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.147222,-0.017736,-0.079859,-0.169367,-0.982152,-0.254067,0.252728,2.662720,0.000000,-0.277034,0.246047,2.776393,0.884876,-0.268808,0.244844,2.670752,0.836509,-0.299896,0.254995,2.528539,0.900548,-0.170532,0.265028,2.675198,0.842590,-0.277034,0.246047,2.776393,-0.268808,0.244844,2.670752,-0.299896,0.254995,2.528539,-0.170532,0.265028,2.675198,-0.283161,0.236464,2.775207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.150000,-0.017820,-0.079977,-0.169589,-0.982103,-0.254020,0.252617,2.662770,0.000000,-0.276954,0.245907,2.776447,0.884876,-0.268756,0.244725,2.670804,0.836509,-0.299885,0.254884,2.528601,0.900548,-0.170487,0.264951,2.675227,0.842590,-0.276954,0.245907,2.776447,-0.268756,0.244725,2.670804,-0.299885,0.254884,2.528601,-0.170487,0.264951,2.675227,-0.283091,0.236557,2.775185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.152778,-0.017420,-0.079903,-0.164961,-0.982904,-0.253917,0.252331,2.662679,0.000000,-0.276939,0.246009,2.776361,0.884876,-0.268727,0.244589,2.670722,0.836509,-0.299727,0.254820,2.528496,0.900548,-0.170276,0.263907,2.675139,0.842590,-0.276939,0.246009,2.776361,-0.268727,0.244589,2.670722,-0.299727,0.254820,2.528496,-0.170276,0.263907,2.675139,-0.283114,0.236362,2.775131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.155556,-0.016012,-0.079400,-0.169025,-0.982278,-0.254169,0.252756,2.662682,0.000000,-0.277308,0.246460,2.776342,0.884876,-0.268925,0.244905,2.670717,0.836509,-0.299796,0.254602,2.528426,0.900548,-0.170647,0.265059,2.675243,0.842590,-0.277308,0.246460,2.776342,-0.268925,0.244905,2.670717,-0.299796,0.254602,2.528426,-0.170647,0.265059,2.675243,-0.283104,0.236376,2.775167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.158333,-0.016186,-0.079511,-0.168558,-0.982346,-0.254109,0.252783,2.662663,0.000000,-0.277223,0.246483,2.776327,0.884876,-0.268871,0.244945,2.670700,0.836509,-0.299773,0.254703,2.528420,0.900548,-0.170572,0.265002,2.675203,0.842590,-0.277223,0.246483,2.776327,-0.268871,0.244945,2.670700,-0.299773,0.254703,2.528420,-0.170572,0.265002,2.675203,-0.283110,0.236290,2.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.161111,-0.012840,-0.078294,-0.164717,-0.983145,-0.253775,0.252253,2.662560,0.000000,-0.277331,0.246897,2.776182,0.884876,-0.268621,0.244578,2.670598,0.836509,-0.298953,0.253592,2.528146,0.900548,-0.170194,0.263946,2.675314,0.842590,-0.277331,0.246897,2.776182,-0.268621,0.244578,2.670598,-0.298953,0.253592,2.528146,-0.170194,0.263946,2.675314,-0.282835,0.237940,2.774686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.163889,-0.013297,-0.078227,-0.170049,-0.982236,-0.253848,0.252580,2.662614,0.000000,-0.277342,0.246770,2.776227,0.884876,-0.268612,0.244732,2.670639,0.836509,-0.299043,0.253675,2.528203,0.900548,-0.170397,0.265145,2.675387,0.842590,-0.277342,0.246770,2.776227,-0.268612,0.244732,2.670639,-0.299043,0.253675,2.528203,-0.170397,0.265145,2.675387,-0.283069,0.236406,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.166667,-0.013645,-0.078192,-0.170169,-0.982213,-0.253911,0.252557,2.662662,0.000000,-0.277397,0.246661,2.776272,0.884876,-0.268672,0.244700,2.670682,0.836509,-0.299112,0.253739,2.528254,0.900548,-0.170461,0.265129,2.675440,0.842590,-0.277397,0.246661,2.776272,-0.268672,0.244700,2.670682,-0.299112,0.253739,2.528254,-0.170461,0.265129,2.675440,-0.283103,0.236377,2.775150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.169444,-0.013341,-0.078274,-0.170136,-0.982216,-0.253854,0.252524,2.662690,0.000000,-0.277334,0.246700,2.776305,0.884876,-0.268615,0.244673,2.670716,0.836509,-0.299063,0.253622,2.528285,0.900548,-0.170403,0.265102,2.675456,0.842590,-0.277334,0.246700,2.776305,-0.268615,0.244673,2.670716,-0.299063,0.253622,2.528285,-0.170403,0.265102,2.675456,-0.283167,0.236437,2.775150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.172222,-0.013535,-0.078195,-0.170437,-0.982168,-0.253882,0.252545,2.662637,0.000000,-0.277369,0.246655,2.776248,0.884876,-0.268640,0.244681,2.670658,0.836509,-0.299080,0.253678,2.528228,0.900548,-0.170440,0.265165,2.675416,0.842590,-0.277369,0.246655,2.776248,-0.268640,0.244681,2.670658,-0.299080,0.253678,2.528228,-0.170440,0.265165,2.675416,-0.283146,0.236582,2.775143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.175000,-0.013309,-0.078252,-0.170036,-0.982236,-0.253975,0.252554,2.662673,0.000000,-0.277463,0.246743,2.776288,0.884876,-0.268738,0.244706,2.670699,0.836509,-0.299176,0.253651,2.528265,0.900548,-0.170522,0.265116,2.675442,0.842590,-0.277463,0.246743,2.776288,-0.268738,0.244706,2.670699,-0.299176,0.253651,2.528265,-0.170522,0.265116,2.675442,-0.283165,0.236442,2.775221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.177778,-0.013342,-0.078299,-0.165357,-0.983030,-0.253762,0.252253,2.662685,0.000000,-0.277291,0.246744,2.776305,0.884876,-0.268598,0.244550,2.670717,0.836509,-0.298965,0.253683,2.528280,0.900548,-0.170193,0.264034,2.675437,0.842590,-0.277291,0.246744,2.776305,-0.268598,0.244550,2.670717,-0.298965,0.253683,2.528280,-0.170193,0.264034,2.675437,-0.283068,0.236392,2.775189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.180556,-0.013282,-0.078210,-0.170428,-0.982172,-0.253839,0.252566,2.662654,0.000000,-0.277332,0.246734,2.776266,0.884876,-0.268597,0.244706,2.670678,0.836509,-0.299029,0.253631,2.528242,0.900548,-0.170398,0.265195,2.675431,0.842590,-0.277332,0.246734,2.776266,-0.268597,0.244706,2.670678,-0.299029,0.253631,2.528242,-0.170398,0.265195,2.675431,-0.283136,0.236500,2.775152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.183333,-0.013198,-0.077795,-0.170225,-0.982241,-0.253888,0.252544,2.662686,0.000000,-0.277480,0.246728,2.776278,0.884876,-0.268656,0.244691,2.670698,0.836509,-0.298963,0.253620,2.528235,0.900548,-0.170452,0.265138,2.675533,0.842590,-0.277480,0.246728,2.776278,-0.268656,0.244691,2.670698,-0.298963,0.253620,2.528235,-0.170452,0.265138,2.675533,-0.283078,0.236306,2.775178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.186111,-0.014537,-0.078269,-0.171837,-0.981904,-0.253884,0.252418,2.662740,0.000000,-0.277299,0.246219,2.776348,0.884876,-0.268616,0.244497,2.670751,0.836509,-0.299150,0.253721,2.528355,0.900548,-0.170469,0.265234,2.675505,0.842590,-0.277299,0.246219,2.776348,-0.268616,0.244497,2.670751,-0.299150,0.253721,2.528355,-0.170469,0.265234,2.675505,-0.283171,0.236217,2.775214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.188889,-0.018057,-0.080409,-0.165049,-0.982836,-0.253925,0.252376,2.662751,0.000000,-0.276809,0.245926,2.776454,0.884876,-0.268725,0.244623,2.670803,0.836509,-0.299898,0.255007,2.528626,0.900548,-0.170270,0.263947,2.675122,0.842590,-0.276809,0.245926,2.776454,-0.268725,0.244623,2.670803,-0.299898,0.255007,2.528626,-0.170270,0.263947,2.675122,-0.283107,0.236413,2.775161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.191667,-0.017911,-0.079812,-0.169399,-0.982147,-0.254129,0.252697,2.662724,0.000000,-0.277099,0.245974,2.776394,0.884876,-0.268869,0.244809,2.670753,0.836509,-0.299953,0.255010,2.528543,0.900548,-0.170594,0.264994,2.675209,0.842590,-0.277099,0.245974,2.776394,-0.268869,0.244809,2.670753,-0.299953,0.255010,2.528543,-0.170594,0.264994,2.675209,-0.283088,0.236210,2.775213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
